pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-eda_n,7.0,7.1000000000000005,7.050000000000001,0.9488995695499596,13303,14019.397233270214
eda_n-eda_n,7.1000000000000005,7.2,7.15,0.9552754542166118,13775,14419.924576934094
eda_n-eda_n,7.2,7.300000000000001,7.25,0.9868412299311533,14631,14826.093150790555
eda_n-eda_n,7.300000000000001,7.4,7.3500000000000005,0.9939687924833451,15146,15237.902954839285
eda_n-eda_n,7.4,7.5,7.45,0.9954421989352422,15584,15655.353989080591
eda_n-eda_n,7.5,7.6000000000000005,7.550000000000001,0.9959295660486978,16013,16078.446253514494
eda_n-eda_n,7.6000000000000005,7.7,7.65,1.0023517192186562,16546,16507.179748140486
eda_n-eda_n,7.7,7.800000000000001,7.75,1.0091163728385824,17096,16941.55447295935
eda_n-eda_n,7.800000000000001,7.9,7.8500000000000005,1.019643194695477,17723,17381.570427970237
eda_n-eda_n,7.9,8.0,7.95,1.0176007393653466,18141,17827.227613173818
eda_n-eda_n,8.0,8.1,8.05,1.0219642421277677,18680,18278.526028569788
eda_n-eda_n,8.1,8.200000000000001,8.15,1.032106718685468,19337,18735.46567415855
eda_n-eda_n,8.200000000000001,8.3,8.25,1.0217706238482966,19616,19198.046549939183
eda_n-eda_n,8.3,8.4,8.350000000000001,1.0199189460360476,20058,19666.268655912467
eda_n-eda_n,8.4,8.5,8.45,1.040559218193953,20957,20140.131992078284
eda_n-eda_n,8.5,8.6,8.55,1.032268436918266,21285,20619.63655843652
eda_n-eda_n,8.6,8.700000000000001,8.65,1.0356894296441008,21858,21104.78235498761
eda_n-eda_n,8.700000000000001,8.8,8.75,1.0358606251393767,22370,21595.569381730365
eda_n-eda_n,8.8,8.9,8.850000000000001,1.0264802835353497,22677,22091.997638665853
eda_n-eda_n,8.9,9.0,8.95,1.0311113917778665,23297,22594.06712579401
