pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-thf_o,6.5,6.6000000000000005,6.550000000000001,0.8519322709783647,2323,2726.7425816987206
eda_n-thf_o,6.6000000000000005,6.7,6.65,0.8830742030516235,2482,2810.635834930969
eda_n-thf_o,6.7,6.800000000000001,6.75,0.8933627401961188,2587,2895.800198060733
eda_n-thf_o,6.800000000000001,6.9,6.8500000000000005,0.9348691074380905,2788,2982.2356710879217
eda_n-thf_o,6.9,7.0,6.95,0.9309621365888738,2858,3069.9422540125643
eda_n-thf_o,7.0,7.1000000000000005,7.050000000000001,0.9357628714086161,2956,3158.9199468347088
eda_n-thf_o,7.1000000000000005,7.2,7.15,0.947011447288514,3077,3249.168749554269
eda_n-thf_o,7.2,7.300000000000001,7.25,0.9563896319279793,3195,3340.6886621713174
eda_n-thf_o,7.300000000000001,7.4,7.3500000000000005,0.9477265919218022,3254,3433.4796846857816
eda_n-thf_o,7.4,7.5,7.45,0.9632770286464479,3398,3527.5418170977373
eda_n-thf_o,7.5,7.6000000000000005,7.550000000000001,0.9539385000391133,3456,3622.875059407181
eda_n-thf_o,7.6000000000000005,7.7,7.65,0.9501329645662646,3534,3719.4794116140047
eda_n-thf_o,7.7,7.800000000000001,7.75,0.9433233532444323,3601,3817.3548737183814
eda_n-thf_o,7.800000000000001,7.9,7.8500000000000005,0.9462526827482328,3706,3916.501445720124
eda_n-thf_o,7.9,8.0,7.95,0.9905601466161827,3979,4016.919127619378
eda_n-thf_o,8.0,8.1,8.05,0.9486214945543854,3907,4118.60791941607
eda_n-thf_o,8.1,8.200000000000001,8.15,0.9555691560437917,4034,4221.567821110302
eda_n-thf_o,8.200000000000001,8.3,8.25,0.9600538907645078,4153,4325.798832701874
eda_n-thf_o,8.3,8.4,8.350000000000001,0.9845867037926321,4363,4431.300954190937
eda_n-thf_o,8.4,8.5,8.45,0.9845586073052346,4468,4538.0741855774795
eda_n-thf_o,8.5,8.6,8.55,0.9799577806026438,4553,4646.118526861479
eda_n-thf_o,8.6,8.700000000000001,8.65,0.9881327386094327,4699,4755.433978043022
eda_n-thf_o,8.700000000000001,8.8,8.75,0.9971186847632213,4852,4866.02053912185
eda_n-thf_o,8.8,8.9,8.850000000000001,1.0233275674897444,5094,4977.878210098206
eda_n-thf_o,8.9,9.0,8.95,1.0286766467394028,5237,5091.006990972064
eda_n-eda_n,0.0,0.1,0.05,0.0,0,0.2052312855272023
eda_n-eda_n,0.1,0.2,0.15000000000000002,0.0,0,1.4366189986904154
eda_n-eda_n,0.2,0.30000000000000004,0.25,0.0,0,3.899394425016843
eda_n-eda_n,0.30000000000000004,0.4,0.35000000000000003,0.0,0,7.593557564506477
eda_n-eda_n,0.4,0.5,0.45,0.0,0,12.519108417159323
eda_n-eda_n,0.5,0.6000000000000001,0.55,0.0,0,18.676046982975414
eda_n-eda_n,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.0,0,26.06437326195467
eda_n-eda_n,0.7000000000000001,0.8,0.75,0.0,0,34.684087254097186
eda_n-eda_n,0.8,0.9,0.8500000000000001,0.0,0,44.535188959402866
eda_n-eda_n,0.9,1.0,0.95,0.0,0,55.61767837787173
eda_n-eda_n,1.0,1.1,1.05,0.0,0,67.93155550950402
eda_n-eda_n,1.1,1.2000000000000002,1.1500000000000001,0.0,0,81.47682035429939
eda_n-eda_n,1.2000000000000002,1.3,1.25,0.0,0,96.25347291225758
eda_n-eda_n,1.3,1.4000000000000001,1.35,0.0,0,112.26151318337973
eda_n-eda_n,1.4000000000000001,1.5,1.4500000000000002,0.0,0,129.5009411676644
eda_n-eda_n,1.5,1.6,1.55,0.0,0,147.97175686511292
eda_n-eda_n,1.6,1.7000000000000002,1.6500000000000001,0.0,0,167.67396027572423
eda_n-eda_n,1.7000000000000002,1.8,1.75,0.0,0,188.60755139949867
eda_n-eda_n,1.8,1.9000000000000001,1.85,0.0,0,210.77253023643664
eda_n-eda_n,1.9000000000000001,2.0,1.9500000000000002,0.0,0,234.16889678653732
eda_n-eda_n,2.0,2.1,2.05,0.0,0,258.7966510498021
eda_n-eda_n,2.1,2.2,2.1500000000000004,0.0,0,284.65579302622973
eda_n-eda_n,2.2,2.3000000000000003,2.25,0.0,0,311.74632271581993
eda_n-eda_n,2.3000000000000003,2.4000000000000004,2.3500000000000005,0.0,0,340.06824011857475
eda_n-eda_n,2.4000000000000004,2.5,2.45,0.0,0,369.6215452344897
eda_n-eda_n,2.5,2.6,2.55,0.0,0,400.40623806357144
eda_n-eda_n,2.6,2.7,2.6500000000000004,0.006937662259599323,3,432.42231860581546
eda_n-eda_n,2.7,2.8000000000000003,2.75,0.12455177818372194,58,465.669786861222
eda_n-eda_n,2.8000000000000003,2.9000000000000004,2.8500000000000005,0.8537461934997473,427,500.14864282979244
