frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds,eda_eda_hydrogen_bonds,cavity_associated_hydrogen_bonds,cavity_bridging_hydrogen_bonds
1890,18900.0,18900.0,8.448213435522751,0.8315568412743023,2.4412587419760587,17.31173324584961,12.220046997070312,13.238384246826172,13,7,29,0,0
1900,19000.0,19000.0,8.180927757598264,0.8587253043922309,1.8515618674478482,19.142168045043945,3.0224475860595708,5.373240152994792,7,3,35,1,0
1910,19100.0,19100.0,7.989290823419385,0.8793233134361825,2.2790654424683616,16.992410945892335,8.995982265472412,9.329166793823243,16,10,26,0,0
1920,19200.0,19200.0,8.001799146085558,0.8779487650962972,1.8754217885691855,5.000374794006349,13.000974464416506,17.00127429962158,14,7,36,1,0
1930,19300.0,19300.0,8.282827581541211,0.848160801331956,2.5494624832696147,7.081537914276124,9.442050552368164,8.09318618774414,10,4,30,3,0
1940,19400.0,19400.0,8.183039727025728,0.8585036750649926,1.6854522584325669,3.358564058939617,9.403979365030926,16.79282029469808,18,11,23,0,0
1950,19500.0,19500.0,8.207967001960421,0.8558964329628157,1.8260837840983937,7.0601388931274425,15.128869056701662,18.827037048339843,14,5,31,0,0
1960,19600.0,19600.0,8.04409244709722,0.8733327873910144,1.9401216105005454,17.0311749458313,13.02383966445923,2.671556854248047,18,11,25,2,0
1970,19700.0,19700.0,7.904862673380119,0.8887149554807455,1.9295896307052047,5.976120758056641,0.6640134175618497,10.956221389770509,16,11,30,0,0
1980,19800.0,19800.0,8.208986846171475,0.8557901005933314,2.10750184830298,4.706954193115236,17.482972717285158,13.448440551757814,19,8,32,0,0
1990,19900.0,19900.0,8.199971837259968,0.8567309520421342,1.9198043053416358,11.763076305389403,7.39393367767334,12.771339988708496,18,10,26,1,0
2000,20000.0,20000.0,7.978063446594489,0.8805607683971454,1.9287863603150346,8.991766262054446,7.326624361673991,15.319305483500164,22,12,23,0,0
