frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds,eda_eda_hydrogen_bonds,cavity_associated_hydrogen_bonds,cavity_bridging_hydrogen_bonds
1880,18800.0,18800.0,8.148552642600938,0.8621371164894451,2.3879753304327123,1.3415356953938813,6.0369106292724615,10.061517715454102,10,5,25,0,0
1890,18900.0,18900.0,8.21162299921368,0.855515368828687,2.189177620049942,13.113632965087891,1.0087409973144534,3.026222991943359,13,11,31,0,0
1900,19000.0,19000.0,8.10354566462505,0.8669254138372866,2.325885043200622,17.407795969645182,9.373428599039716,17.742561276753744,13,6,33,2,0
1910,19100.0,19100.0,8.294941609036243,0.846922137607506,1.9691309949877127,9.446651458740234,4.723325729370118,12.483075141906738,14,9,36,0,0
1920,19200.0,19200.0,7.863004934382733,0.8934459201640975,1.7608111313812624,16.90240259170532,8.948330783843994,3.9770359039306644,12,6,33,1,0
1930,19300.0,19300.0,8.306508864476557,0.845742753480721,2.4328139192383675,12.151337814331058,12.488874975840256,14.514097944895429,16,10,24,0,0
1940,19400.0,19400.0,8.405706186050324,0.8357619839857156,1.8762726546705022,1.3555019378662123,17.28264970779419,3.7276303291320803,19,10,31,0,0
1950,19500.0,19500.0,8.386562060083373,0.8376697899001276,2.1820228069295666,0.3386180241902686,10.15854072570801,17.60813725789388,15,10,33,1,0
1960,19600.0,19600.0,8.297753262581018,0.8466351621389668,2.1996982530510145,7.085789012908937,12.82190392812093,9.110300159454345,17,14,19,0,0
1970,19700.0,19700.0,8.223233905998198,0.8543074122858303,2.0014257464377865,15.138243198394775,3.7004594484965008,1.0092162132263185,22,15,25,4,0
1980,19800.0,19800.0,8.055473646962172,0.8720988965687582,2.2836231561316236,5.34563242594401,0.6682040532430018,6.013836479187011,16,7,32,3,0
1990,19900.0,19900.0,8.541786656101625,0.8224473358669238,2.1114986492222085,19.76027495066325,13.627775828043621,8.858054288228352,7,5,18,0,0
2000,20000.0,20000.0,7.953480962882838,0.8832823906462286,1.7370707947324802,17.632356897989904,3.992231750488282,5.655661646525065,18,13,28,2,0
