pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
thf_o-thf_o,8.4,8.5,8.45,0.9427252909144107,3463,3673.3924859924045
thf_o-thf_o,8.5,8.6,8.55,0.9492534607016162,3570,3760.8501288595003
thf_o-thf_o,8.6,8.700000000000001,8.65,0.9710763972398048,3738,3849.3366851721667
thf_o-thf_o,8.700000000000001,8.8,8.75,0.9606859692013677,3784,3938.8521549301845
thf_o-thf_o,8.8,8.9,8.850000000000001,0.9800474990801,3949,4029.3965381337557
thf_o-thf_o,8.9,9.0,8.95,0.9963674000579917,4106,4120.96983478285
eda_n-thf_o,0.0,0.1,0.05,0.0,0,0.09799175671383657
eda_n-thf_o,0.1,0.2,0.15000000000000002,0.0,0,0.6859422969968563
eda_n-thf_o,0.2,0.30000000000000004,0.25,0.0,0,1.8618433775628958
eda_n-thf_o,0.30000000000000004,0.4,0.35000000000000003,0.0,0,3.6256949984119524
eda_n-thf_o,0.4,0.5,0.45,0.0,0,5.9774971595440265
eda_n-thf_o,0.5,0.6000000000000001,0.55,0.0,0,8.917249860959132
eda_n-thf_o,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.0,0,12.444953102657243
eda_n-thf_o,0.7000000000000001,0.8,0.75,0.0,0,16.560606884638386
eda_n-thf_o,0.8,0.9,0.8500000000000001,0.0,0,21.264211206902512
eda_n-thf_o,0.9,1.0,0.95,0.0,0,26.555766069449714
eda_n-thf_o,1.0,1.1,1.05,0.0,0,32.43527147227997
eda_n-thf_o,1.1,1.2000000000000002,1.1500000000000001,0.0,0,38.90272741539314
eda_n-thf_o,1.2000000000000002,1.3,1.25,0.0,0,45.95813389878929
eda_n-thf_o,1.3,1.4000000000000001,1.35,0.0,0,53.60149092246869
eda_n-thf_o,1.4000000000000001,1.5,1.4500000000000002,0.0,0,61.832798486430825
eda_n-thf_o,1.5,1.6,1.55,0.0,0,70.65205659067624
eda_n-thf_o,1.6,1.7000000000000002,1.6500000000000001,0.0,0,80.05926523520446
eda_n-thf_o,1.7000000000000002,1.8,1.75,0.0,0,90.05442442001579
eda_n-thf_o,1.8,1.9000000000000001,1.85,0.0,0,100.63753414511027
eda_n-thf_o,1.9000000000000001,2.0,1.9500000000000002,0.0,0,111.80859441048743
eda_n-thf_o,2.0,2.1,2.05,0.0,0,123.567605216148
eda_n-thf_o,2.1,2.2,2.1500000000000004,0.0,0,135.91456656209155
eda_n-thf_o,2.2,2.3000000000000003,2.25,0.0,0,148.84947844831765
eda_n-thf_o,2.3000000000000003,2.4000000000000004,2.3500000000000005,0.0,0,162.37234087482736
eda_n-thf_o,2.4000000000000004,2.5,2.45,0.0,0,176.483153841619
eda_n-thf_o,2.5,2.6,2.55,0.0052306202064921654,1,191.18191734869515
eda_n-thf_o,2.6,2.7,2.6500000000000004,0.043590156718460324,9,206.46863139605375
eda_n-thf_o,2.7,2.8000000000000003,2.75,0.1933946324298135,43,222.34329598369538
eda_n-thf_o,2.8000000000000003,2.9000000000000004,2.8500000000000005,0.6658126646022677,159,238.80591111162
eda_n-thf_o,2.9000000000000004,3.0,2.95,1.0709128940120087,274,255.8564767798262
eda_n-thf_o,3.0,3.1,3.05,1.2395108089400366,339,273.49499298831824
eda_n-thf_o,3.1,3.2,3.1500000000000004,1.1654953334815281,340,291.72145973709183
eda_n-thf_o,3.2,3.3000000000000003,3.25,1.065899383896722,331,310.5358770261486
eda_n-thf_o,3.3000000000000003,3.4000000000000004,3.3500000000000005,0.8334893098569089,275,329.93824485548737
eda_n-thf_o,3.4000000000000004,3.5,3.45,0.6487038323132565,227,349.9285632251092
eda_n-thf_o,3.5,3.6,3.55,0.6639553677929348,246,370.5068321350164
eda_n-thf_o,3.6,3.7,3.6500000000000004,0.4953110744148231,194,391.67305158520435
eda_n-thf_o,3.7,3.8000000000000003,3.75,0.5539064387855792,229,413.4272215756773
eda_n-thf_o,3.8000000000000003,3.9000000000000004,3.8500000000000005,0.5553396639383005,242,435.76934210643157
eda_n-thf_o,3.9000000000000004,4.0,3.95,0.5275786125899664,242,458.6994131774674
eda_n-thf_o,4.0,4.1000000000000005,4.050000000000001,0.6241997453531232,301,482.2174347887916
eda_n-thf_o,4.1000000000000005,4.2,4.15,0.6300321012762398,319,506.3234069403923
eda_n-thf_o,4.2,4.3,4.25,0.6741776209976227,358,531.0173296322786
eda_n-thf_o,4.3,4.4,4.35,0.7855484921600333,437,556.2992028644536
eda_n-thf_o,4.4,4.5,4.45,0.8296559554021885,483,582.1690266369008
eda_n-thf_o,4.5,4.6000000000000005,4.550000000000001,0.998970139092358,608,608.6268009496413
eda_n-thf_o,4.6000000000000005,4.7,4.65,1.0398435879627845,661,635.6725258026564
eda_n-thf_o,4.7,4.800000000000001,4.75,1.0628575441159147,705,663.3062011959648
eda_n-thf_o,4.800000000000001,4.9,4.8500000000000005,1.0975697148016845,759,691.527827129542
eda_n-thf_o,4.9,5.0,4.95,1.0911553336924058,786,720.3374036034099
eda_n-thf_o,5.0,5.1000000000000005,5.050000000000001,1.012357793406799,759,749.7349306175672
eda_n-thf_o,5.1000000000000005,5.2,5.15,1.032421354581795,805,779.7204081719938
eda_n-thf_o,5.2,5.300000000000001,5.25,1.0576410206308235,857,810.2938362667207
eda_n-thf_o,5.300000000000001,5.4,5.3500000000000005,1.0802713963881951,909,841.4552149017109
eda_n-thf_o,5.4,5.5,5.45,1.071913798833219,936,873.2045440769944
eda_n-thf_o,5.5,5.6000000000000005,5.550000000000001,1.0104447701463632,915,905.5418237925682
eda_n-thf_o,5.6000000000000005,5.7,5.65,1.049583995251462,985,938.4670540484101
eda_n-thf_o,5.7,5.800000000000001,5.75,0.99899150743049,971,971.9802348445513
eda_n-thf_o,5.800000000000001,5.9,5.8500000000000005,1.096332798794339,1103,1006.0813661809563
eda_n-thf_o,5.9,6.0,5.95,1.048261892942952,1091,1040.7704480576535
eda_n-thf_o,6.0,6.1000000000000005,6.050000000000001,1.0083198183052358,1085,1076.0474804746443
eda_n-thf_o,6.1000000000000005,6.2,6.15,0.9856891041739129,1096,1111.9124634319019
eda_n-thf_o,6.2,6.300000000000001,6.25,0.94569202703581,1086,1148.3653969294562
eda_n-thf_o,6.300000000000001,6.4,6.3500000000000005,0.9465109287968845,1122,1185.4062809672791
eda_n-thf_o,6.4,6.5,6.45,0.9198427630578129,1125,1223.0351155453868
eda_n-thf_o,6.5,6.6000000000000005,6.550000000000001,0.9046567140152493,1141,1261.251900663799
eda_n-thf_o,6.6000000000000005,6.7,6.65,0.8684237043654185,1129,1300.056636322464
eda_n-thf_o,6.7,6.800000000000001,6.75,0.9041028873868573,1211,1339.4493225214358
eda_n-thf_o,6.800000000000001,6.9,6.8500000000000005,0.909796102059892,1255,1379.4299592606774
eda_n-thf_o,6.9,7.0,6.95,0.894367112624399,1270,1419.9985465401978
eda_n-thf_o,7.0,7.1000000000000005,7.050000000000001,0.9170826658601486,1340,1461.1550843600228
eda_n-thf_o,7.1000000000000005,7.2,7.15,0.9401825814898594,1413,1502.8995727201102
eda_n-thf_o,7.2,7.300000000000001,7.25,0.9202501561618175,1422,1545.232011620495
eda_n-thf_o,7.300000000000001,7.4,7.3500000000000005,0.9677912516286443,1537,1588.1524010611427
eda_n-thf_o,7.4,7.5,7.45,0.9830474924435444,1604,1631.660741042088
eda_n-thf_o,7.5,7.6000000000000005,7.550000000000001,0.9780654170795642,1639,1675.7570315633293
